Metric ID,Project ID,Carbon Reduction (tons/year),Renewable Energy (MWh/year),Biodiversity Index
ba9263da-a392-441a-b136-ca471e034935,P07121,10045,69278.0,0.55
4a9b883e-fc9c-41bb-bc46-d6df1ce674f5,P07122,34324,14430.0,0.84
9b7893ca-020f-4bff-8905-dbf432dfad1e,P07123,36475,5857.0,0.88
f093fa51-a736-4e21-b442-7d054ef414a6,P07124,48812,38740.0,0.68
b522e759-5006-49ef-8d27-4c16114e42be,P07125,15161,,0.78
fdccfb8b-33f1-415e-94d1-33aa33b06677,P07126,34354,,0.67
fbd9ffa0-7697-46c5-822a-6ef9c1a2cffb,P07127,28681,31701.0,0.64
f54b96f2-7d7e-4637-99ba-976f5e75daaf,P07128,9695,,0.96
fb0e35d2-c22c-4653-bd5d-92810180c7d1,P07129,2406,9828.0,0.69
957ed853-9371-42e5-9d7e-f77cafca1c16,P07130,26016,47360.0,0.96
4cf45717-c758-4c59-baf1-e4bb82ed9703,P07131,23826,,0.84
cbd296e6-9f0b-4f9b-b2a3-f07717be44bd,P07132,41360,79086.0,0.88
199f883d-6a97-48c0-a379-c1e965360dff,P07133,47768,88722.0,0.62
d26b6224-24de-4a02-ae65-615cd59bb31f,P07134,24175,,0.95
7378fd32-8cc0-4155-a60f-a93c3b8c404a,P07135,34697,14908.0,0.68
34986e31-5443-41ff-86da-df06da909a18,P07136,3152,81369.0,0.99
32d81ad8-3200-4338-9836-043de1215f90,P07137,26207,97913.0,0.97
22a91f99-ff21-41df-b5c3-c69da71530a6,P07138,43695,75337.0,0.7
ea5cbbcb-cbf0-4cb7-b239-e9620435bcdb,P07139,39095,10386.0,0.85
0da62c49-4044-4274-bd07-1beefdaf31fb,P07140,9886,83936.0,0.85
9b0cd1f9-6e5f-4ee8-b4c2-10f3b5b4f228,P07141,1401,,0.5
943fe930-9b03-4030-818b-0a96d7926abe,P07142,28892,94578.0,0.9
25b6db78-fdbd-4f8d-b860-2410854b0a63,P07143,11858,23897.0,0.86
7870154e-419a-4250-ab1b-c38f8eda107c,P07144,20883,70019.0,0.9
094c820c-e650-4f24-9f9c-442251aa48fc,P07145,5334,,0.84
4d889fc0-6e89-483a-b351-fac1bd0acbe0,P07146,3641,40142.0,0.82
5cf9c28b-6fcc-497c-a2b2-842a8fd6706d,P07147,1195,96655.0,0.87
d5260626-7ff1-49ed-8308-0aca24c642bd,P07148,9767,7632.0,0.65
be8d9519-9e7a-46fa-b953-087d8bbd0e32,P07149,25775,,0.94
198d0881-e920-4577-bf88-ab1534895dc8,P07150,9325,36092.0,0.94
f877faf2-94d0-436a-aa70-f911fc31f8c9,P07151,12201,3623.0,0.53
7bc44d04-c44a-40e2-8092-18eb09415ae1,P07152,29316,49063.0,0.93
af653fef-a423-464e-89c1-59c0f448d323,P07153,13758,91902.0,0.73
a0c8e8b5-c41b-43f4-b15b-2d4c75d9041a,P07154,22107,63996.0,0.53
dc6a4d21-3e8d-4c54-87e1-59b4f123e5fc,P07155,10909,2111.0,0.69
c6067a46-c2f0-4e37-acc2-eaba087b67cc,P07156,39845,,0.99
5fb2d298-f42b-44a0-a361-f90799cba2e7,P07157,36412,,0.78
2879c8bb-1f6b-4862-89d6-eddc2deaf20f,P07158,14758,45549.0,0.84
1171bba9-93d0-4bf4-9fe1-02eac49dcabb,P07159,49174,,0.94
60c85cc1-5f9f-4042-b9a7-7ffc9f3b62ea,P07160,47208,44809.0,0.77
063aa2a5-d554-4ffb-9bd2-41b3fc53ed34,P07161,23506,2110.0,0.55
17e70525-f15d-45a4-9f14-5e6eee81a4fc,P07162,23343,31184.0,0.66
5c1469e6-7f57-4810-b49a-4e685302e59d,P07163,48892,98016.0,0.65
fbc75439-2156-4dcc-b7f2-fdd92b9f8c33,P07164,48627,92420.0,0.54
164beded-a526-4ee4-b0c7-b090a6bac3f5,P07165,1935,20141.0,0.97
5478bd18-7343-4730-ad15-073f159a97e4,P07166,11746,83252.0,0.58
ff05bb69-f7f0-425a-a036-46ad2c087864,P07167,22087,,0.55
6654e369-4e91-43cc-ace5-5c159a0fed15,P07168,31705,53420.0,0.93
74ac3d25-df39-48cf-b227-507b42982b22,P07169,8979,51620.0,0.71
c125a552-483a-4fc0-89f6-bb33d2baa972,P07170,30705,,0.85
8edc9b51-8ef2-40fa-97d9-b345eb6cb962,P07171,41439,18313.0,0.59
0c413fcd-1358-4be1-92df-99e780249657,P07172,22964,,0.79
87e0cd89-11dd-4de8-9c49-9da48b57dff8,P07173,47438,40358.0,0.78
b4764962-ea80-4355-9692-8051b789991a,P07174,43565,11573.0,0.82
3e819dd4-ee80-4ff2-874a-7716753b5b90,P07175,44263,40194.0,0.64
bd646a7a-08d0-4af0-9cd5-32d93fd545c7,P07176,33210,78038.0,0.55
b3e8f88e-cb32-4436-8db6-6c7b92d4e63b,P07177,12073,,0.82
181f5cc7-166a-4b90-a98b-3d7ff5a3dfd0,P07178,30020,1440.0,0.88
f029a502-d4ee-406a-acfb-a7b1bc01c61b,P07179,2855,13743.0,0.52
6bef4c9a-69f4-4b4f-bf24-3541cef88a6b,P07180,20350,,0.82
c0a231fc-bbc5-438f-b75e-ea48a2c60f67,P07181,35101,29912.0,0.94
15184563-66c9-405a-a5d5-07e08f063000,P07182,31998,60915.0,0.61
fbdba816-3715-4df1-b1ec-b999c8e666e6,P07183,5730,26638.0,0.62
99834145-3525-4f32-9e74-d5baf203cb26,P07184,41775,10899.0,0.94
426f8570-ae87-442e-b130-bd8e132b1973,P07185,16830,64198.0,0.58
7f1074cf-aec0-43ed-9a62-022bc2ba0b0a,P07186,40025,92183.0,0.51
32240ecb-1009-48c5-bcac-3dcf1368ceaa,P07187,23296,,0.73
878f126c-2028-469c-8304-6bd147ff0bbb,P07188,28972,90293.0,0.96
d2feeb1d-72fc-4199-8c82-415b76e5e8e4,P07189,44049,,0.87
b4ab81c3-2def-4a49-a47d-16107a3ef504,P07190,32849,99925.0,0.79
dd994e31-cb5c-40b4-930d-4278eb20a654,P07191,30616,,0.52
df49c069-e1d2-47f7-b590-294d36a0a571,P07192,31740,73901.0,0.79
763d6bc2-4151-4112-9ba1-8c65fed6f851,P07193,37924,56135.0,0.74
35d8b3e1-e619-4bdf-929d-4449bc5c0a46,P07194,27187,5313.0,0.96
4093ee83-71b7-41ed-be26-7147d8431afa,P07195,46791,57608.0,0.86
933db7c4-b558-4915-8760-01a0462920d6,P07196,9515,,0.9
0922a176-e97c-40bc-ab7c-9744ee882c4b,P07197,45402,80556.0,0.52
35123d03-7c83-446d-ae8f-61429949b155,P07198,6778,81376.0,0.76
5c11ed5a-8769-4608-9d97-f4defaa8c801,P07199,1270,,0.85
7110ddbd-f5ff-419f-bf23-818a66f7c281,P07200,39657,,0.69
3993195d-feb0-46e4-875e-3f752b669d66,P07201,46792,,0.8
99801706-af65-4ba4-9ffe-13462002aa32,P07202,9221,51759.0,0.66
31f37d60-ccbb-4cb6-9f3f-60fd51609b07,P07203,49234,51957.0,0.67
94e1f0d7-3c6c-4649-baac-da9478c70269,P07204,16110,,0.67
ef7e3d1c-9db0-4721-962f-4946275f5c6c,P07205,35792,,0.86
b9b02ca8-10de-4717-88cf-4124dc0d1f1a,P07206,14621,57269.0,0.94
70e5c8cd-7aa5-43b0-a35a-bf9aeec6d6f4,P07207,13386,62799.0,0.92
72abafaf-2e73-444e-998a-e6bcd9602610,P07208,9167,72533.0,0.71
c1dddecf-295d-4902-ae67-6e3353aeeb48,P07209,30304,19154.0,0.51
8cee1c52-9613-47e5-8271-3b044a0d981e,P07210,2417,1257.0,0.88
e64fc475-683e-4b08-bc64-cb64a10324e0,P07211,6359,92653.0,0.67
99d16315-72ac-48dd-b230-1a1978cbd6e2,P07212,20266,76224.0,0.81
46ebd11b-287d-49b5-b328-62ecdfab5486,P07213,32190,,0.52
7f5b5424-b882-4588-a6b5-da4d5fb4b7bd,P07214,42942,97905.0,0.52
625127aa-23d3-4356-ab0b-9333583e7b1a,P07215,4247,,0.79
17518636-32d4-4a67-b93c-4175c1167523,P07216,17029,,0.51
e4dca604-cfee-447b-bae8-94f95c61ccc2,P07217,46620,28233.0,0.82
05590941-53a9-4d76-bda2-c2375031e3cb,P07218,4342,,0.96
bfdd0454-08ee-4eea-a438-e60001d151d5,P07219,28984,40110.0,0.8
37ba8a9a-2e0d-47f5-b0e0-530b5a00a920,P07220,26639,,0.95
b42f4156-0c17-4f3a-a4ce-a6c6eb55a920,P07221,11328,2427.0,0.73
e49c3a50-c110-4daf-8514-357d58623666,P07222,22562,46507.0,0.63
348dc4af-a201-4288-8b0e-2eb8b2fa018b,P07223,14598,39609.0,0.75
c57a4ca9-e708-4f68-aec0-2b85577ac0cc,P07224,6227,,0.54
3fc0b081-644d-42e4-aad8-a53cbfcedfa0,P07225,20834,38388.0,0.53
fe0ed498-a8b7-4ec6-b7b6-25cf6e5057d4,P07226,32768,88147.0,0.77
551fc410-bcb1-48ac-899b-6b46ae8457b7,P07227,39995,,0.76
bb0c235d-bb34-4294-ab93-5e080c347c5e,P07228,12888,,0.75
66c558b1-52c5-43d8-a7b3-e383ac8c6ac4,P07229,4146,,0.66
e7db9d08-4709-4600-af18-c5257b722640,P07230,32132,64724.0,0.72
1929f806-f79d-4e91-abfa-1e56d1c95043,P07231,20975,66422.0,0.7
9591d918-a64d-4796-a588-cc136b1e4c78,P07232,27791,95844.0,0.68
d44b23f1-d305-4722-911b-b9e516f59b47,P07233,28172,,0.73
1e18eeb7-2ee8-4c15-88c4-08b52079154c,P07234,12439,,0.75
1864db8b-181c-4e2d-a0cf-8f17db6a8fcf,P07235,33765,63803.0,1.0
441f330b-e31f-44d4-9982-4d09117e7187,P07236,14596,77885.0,0.61
48c488e0-968a-45a1-aaee-93a0463b3986,P07237,22151,18577.0,0.53
11743b0c-fdfe-4f54-abdf-b1caa373aa7b,P07238,3394,,1.0
d2da63b1-2532-494e-8453-b76935f2a52b,P07239,24189,9447.0,0.75
252dc87b-afa3-438a-8f29-e5f8e9a4d08e,P07240,2873,,0.63
2c9f5283-7a24-4182-8a08-537abf35065b,P07241,32996,,0.6
9cffb070-b0a3-49cd-8e1e-64e3bc1bb35c,P07242,12622,46132.0,0.72
afc482e2-74df-4d2c-bd4e-7c559634256e,P07243,6001,88989.0,0.56
03af51a4-854b-4d39-9c4c-3e6fbcf2b17e,P07244,30203,46129.0,0.69
1b06b5ec-e26b-4946-ad7d-225ad7a70291,P07245,46379,,0.65
a64f1298-2b19-404c-a952-1310a68e08a5,P07246,27704,,0.76
6f8330d2-0fe8-426e-9f6b-4c3e60418ae4,P07247,17642,76221.0,0.91
398f9bdb-c381-4c82-a42f-025ccdc94c25,P07248,34459,31746.0,0.56
26a2e8ed-590b-4986-8d23-74f7a21f6026,P07249,37550,67134.0,0.88
ec5f7588-7952-46ba-90de-4a7d3c60c869,P07250,40599,99466.0,0.67
0a862966-ef91-4ae8-908a-54e40ec5b601,P07251,26475,1981.0,0.97
2b14e6df-61d4-4415-8da5-1dfb223dd418,P07252,35522,44318.0,0.7
bda9eac9-1324-4a03-b9d7-4ee3bde96cfa,P07253,9447,,0.94
0f60b8ab-7106-4dc4-8ce8-b4fcf4b90d0c,P07254,7440,32951.0,0.64
4cd3ac36-0c02-4dbc-9214-de349ca8419a,P07255,11963,29790.0,0.8
c0505a9f-820a-4e2c-b875-a11f65395d2e,P07256,18245,,0.96
97f04d9c-cd92-41ef-adf5-99b73828ae71,P07257,25294,39251.0,0.97
a12c530c-6979-4dc5-b242-54ab07daa9df,P07258,1974,,0.86
68dd5275-1fc5-4ec8-ab84-f9f7c50a1ebe,P07259,30883,56776.0,0.88
52997074-b49f-421b-be91-dedfbaf33167,P07260,30728,,0.86
1cbbdbd1-499d-4a64-a598-61bf40692824,P07261,7954,22200.0,0.79
56694fb8-1e01-4523-acc6-37ee017fb0f9,P07262,11518,19845.0,0.69
c7bd0d29-0d6a-48a9-b679-e6c65d885bc9,P07263,44367,15167.0,0.65
2f0974c2-d042-4dd1-819a-7ebcf4825a27,P07264,21301,,0.82
14123dcb-74a3-4c85-9a46-d1fa5ec2accf,P07265,15799,69057.0,0.84
a3894c2b-10f5-4c57-bd17-5b286bd18d3a,P07266,41967,,0.6
a9120c7a-0f37-4fbc-999b-b9edf6b56284,P07267,37244,65483.0,0.77
7f961bd4-bf5e-4b2a-8ef1-acdbf1406eae,P07268,42206,65351.0,0.61
00754f3a-744b-4acf-8ef8-d494c5dd736b,P07269,9077,,0.91
e64469d2-0c7f-45db-8ac8-16e23e325d2f,P07270,10464,84812.0,0.76
9b778ed5-cc40-4929-8739-08f384302ea2,P07271,37252,11312.0,0.82
185349ed-8dc9-4289-bf05-1f5a2c400c3f,P07272,28262,58378.0,0.71
cfc9b790-3b08-4ecf-826d-b4d8dabc79cf,P07273,33158,91342.0,0.71
63d68ee4-65a2-40d7-b95f-1092ba15b5a4,P07274,26788,,0.51
b3914781-df04-48fb-a9a6-5a7997d8bf18,P07275,44937,14361.0,0.7
5d3a3bcb-104a-44f1-ab2b-46290cd1eabe,P07276,32425,84278.0,0.56
08b593be-cd3d-46ce-b3c8-66c6597c0c36,P07277,9774,,0.89
93c43e35-c607-4502-9cae-81ea5e9748a5,P07278,4207,,0.97
c7f0649a-f742-4ad6-b8d9-ea41335e85f2,P07279,31284,8268.0,0.92
9512d1fa-314d-4b42-a1ec-85c7aacfc240,P07280,14755,97889.0,0.93
74d1403f-02de-4379-83e6-277100d7294f,P07281,49533,20228.0,0.5
659d04c8-401d-46c2-a99f-84f3dbd52ac2,P07282,3980,27917.0,0.66
07cb882d-6bda-4318-a1c9-fee19fd410fd,P07283,44338,49893.0,0.57
50a57067-8aa3-4025-950c-64122216195f,P07284,33689,34454.0,0.58
ab25393e-c68f-4f09-a399-f238e1960906,P07285,2775,,0.73
925cf98f-3218-40ee-b4e5-f64f6cafa477,P07286,17980,54029.0,0.6
0d25acc8-2442-467a-9ae9-1e0dff5bd764,P07287,29518,,0.57
f50997a2-a220-41dc-85f0-6ba947cdd157,P07288,8736,27966.0,0.66
ff0c723d-69ea-4467-8e00-958189e2956e,P07289,28374,42744.0,0.93
a84fd46f-d1a1-4ee2-9887-cc2b1bc5edc1,P07290,22612,19357.0,0.78
ceeb311e-ec29-4f0c-a354-31f6b69afdaf,P07291,5324,46158.0,0.87
6daf8977-8810-4563-a799-5e7dc3109d0c,P07292,37268,,0.63
50951c65-764f-4895-a5ad-7bb24053be68,P07293,20150,,0.91
1f9f9465-9ddd-41e0-97fc-aa7473af9134,P07294,13365,36943.0,0.58
13af2d64-2198-43eb-bdb8-09fcd9dee263,P07295,29358,,0.72
0f5aa11d-d816-4aa9-981e-4220320a8f59,P07296,20646,90248.0,0.52
4a232c6f-dadf-415e-9edb-4e6e0b6104d1,P07297,29087,91409.0,0.76
493b05ac-cc1d-4eab-9aff-bd8511fe43d3,P07298,4622,60319.0,0.71
a1d2e812-cdd1-4993-8e8f-bca2a87d9164,P07299,46288,,0.97
396d0cc7-5769-4137-a2d8-a5428b29aaa3,P07300,42257,50580.0,0.68
e1a0e76f-8a0b-40b4-819b-dace37330ac8,P07301,20813,79180.0,0.86
35f5600d-f861-4d07-9233-bf34917b1928,P07302,2244,14288.0,0.59
5cb5908d-941b-4395-965f-f0e06fd819e6,P07303,43322,27063.0,0.52
9071f403-29b4-471e-a995-2b3f457e3638,P07304,19209,19063.0,0.61
98dd9fca-dbff-4c3f-92f7-3eea76215f1e,P07305,13554,97634.0,0.62
cf2c44c3-ccfe-4a55-829e-41c784b4091d,P07306,49241,79769.0,0.69
4845243d-e138-433e-b1a7-6ef3636bcdb3,P07307,38500,70772.0,0.78
7a9e27f2-ab95-4b46-b9fb-d715be9f8e19,P07308,19883,5335.0,0.97
5069c6f8-926c-4f1d-b2ac-2862921ad90c,P07309,29008,47958.0,0.63
95f3bfe6-0db3-451b-ae20-219420b09e22,P07310,37459,7313.0,0.89
24fb6c7b-7098-4c2b-8df2-36e7308d86aa,P07311,23410,,0.88
03ea3acc-2af1-415d-ba77-0e842cdea6b6,P07312,27939,,0.82
9f089f07-8a59-41cb-8f90-7f02d6b85ea4,P07313,5724,46874.0,0.51
4e1c9c7c-7fc8-4b51-a8cb-0dc1de4ed21c,P07314,23901,,0.86
3349fc39-9855-463f-a491-99014ba31b03,P07315,34298,,0.69
c2a7fd67-b4f5-4973-8b46-d99aad1bdf50,P07316,11375,95157.0,0.9
83196255-4dbc-4b4e-95d8-3f5d0419b8c0,P07317,48420,,0.53
9d95509e-6853-4dc8-81cc-5f5f4b473741,P07318,29458,98957.0,0.89
270c170d-d313-4716-90d0-6bdcc7bb22ae,P07319,23236,70376.0,0.84
101c78f4-e047-480c-ab74-f293c8b9df28,P07320,8383,,1.0
9a4dc3e2-bc89-471b-80e6-64334b803f8c,P07321,33858,98092.0,0.86
6508c962-0ef8-4897-ac35-896baa26ace1,P07322,41574,,0.97
f6f185ff-1ebd-4937-9751-ea30e1f5ef92,P07323,6244,59965.0,0.82
48e49d2b-2696-431c-9c43-49e99886f5fc,P07324,16776,,0.82
8353497a-7008-4c31-bbf0-c2bd713b5926,P07325,24328,,0.65
9d039b7f-f9dd-4480-96a4-d9cb499984b5,P07326,30183,88347.0,0.77
304181f1-1729-4a14-b5ab-b88c2ccb1fe7,P07327,47660,,0.61
28db83b0-79ed-4d91-8f9c-9ce11de6286c,P07328,48770,92618.0,0.67
98e7dabf-2d65-4ddf-949e-43f82a51c20f,P07329,19936,35605.0,0.68
b6e98dbb-bda6-47e1-942c-b07242213f7d,P07330,42089,54831.0,0.85
f5b0c6fb-544c-4764-b245-e80b5d121414,P07331,6801,52069.0,0.7
57d61870-506f-4e0f-9869-ff7b8b857bc9,P07332,6843,82446.0,0.56
30ef5b1b-0c0c-458a-b4e1-ae1e2e75874d,P07333,43247,,0.62
70c91fb9-c17b-4003-8943-d42dda13151c,P07334,25198,72954.0,0.68
bf45fae5-6800-4817-a434-bdaafecbf0db,P07335,45936,,0.71
e4ffad1a-0376-4b29-88d0-b6725ecd0c3d,P07336,48625,95990.0,0.9
60581601-1c43-4938-9c4c-5a38200af90f,P07337,11798,78244.0,1.0
2dacb6f1-88b0-45bf-91be-23c434a3df6c,P07338,5170,33373.0,0.72
b82fdd14-b771-4fdf-aa46-e7dabf8253c9,P07339,41624,95489.0,0.56
3bec74af-a31a-4c80-80d4-39719bc9a115,P07340,42409,68082.0,0.91
d7a8a217-a750-4653-8a5f-86b8efdbb2e1,P07341,15116,79216.0,0.62
c35437b2-fbbf-4c36-924b-014ab42d0aac,P07342,15843,96774.0,0.57
7a8efa55-1d52-4e79-b8da-62b7a804501d,P07343,7057,1310.0,0.7
79be42a4-e63f-48b4-a442-54b75a61196d,P07344,29049,93168.0,0.59
19f4ce2e-420c-47f1-992f-2ed6681b9b25,P07345,28119,,0.57
0d7da67e-a755-42b2-b337-a873508a8e4f,P07346,37291,,0.57
5738f6e8-24c0-4df9-837a-cc96bd8f4b24,P07347,35364,,0.51
8b6d0a27-1e16-4768-a068-09e63aa0a5b0,P07348,25473,,1.0
9f6d43c2-aea8-4921-9f27-c607620f9c19,P07349,4824,24641.0,0.56
0c8fa3bb-9ee1-4b65-9624-b250ddb9676f,P07350,41949,59619.0,0.73
ccd66be4-daf1-4fba-b19d-0de20b88e669,P07351,30624,2660.0,0.81
1747b4fd-84a0-4f45-9bf1-f99e1476813b,P07352,13528,,0.94
401e2c2b-7473-49fc-84e0-e2ee881b692d,P07353,14394,,0.85
8c9b483c-0838-4f9e-b5a0-970a6c69ef42,P07354,8965,51452.0,0.65
30592a4e-c708-4d7c-8948-0d691e887e59,P07355,25869,34530.0,0.73
de98806f-0bc0-4bfc-8b59-24aee14a701b,P07356,27298,80803.0,0.55
754fbd18-2a75-43a0-b1c6-875ee44cc802,P07357,40500,,0.7
d224c5ed-0bd4-4f90-9c57-333955a59229,P07358,42762,,0.64
be4110df-b2f4-4a5c-8384-c576e9b901a6,P07359,35960,72389.0,0.69
f163c5e6-6246-43d6-9595-4f89e202de38,P07360,19756,64926.0,0.56
a6779583-d2ae-4c7a-b94b-500dbd31609c,P07361,2296,,0.83
07f2fa5e-fbce-48c5-8fa2-fddd2682a318,P07362,8294,27892.0,0.61
e8639d2e-6336-4dd6-b6b4-f0228c2586e0,P07363,16480,24506.0,0.7
e811878c-e2e6-42fa-93ef-af16c2973248,P07364,17340,77148.0,0.68
ca5ec36a-d075-4a32-ae66-9657865702ab,P07365,46706,66258.0,0.88
75aeee0a-53c5-40a4-bca4-1bbb32e44bac,P07366,4505,52062.0,0.52
d938a09a-b146-42ef-a8da-1c225c9ca307,P07367,40315,45905.0,0.79
e41b9d39-049e-40f1-9271-9883db451081,P07368,29416,56325.0,0.73
b980e6ee-42d2-42ec-8b72-67bcc78b41c8,P07369,8188,49448.0,0.58
010c7dd8-f653-4a5d-9a57-aea7b8737d39,P07370,32929,9605.0,0.73
74eff7dc-efa9-4a70-90f2-c19bb87a9aef,P07371,7039,11756.0,0.78
d812d6f2-320c-4f9c-ab52-c1b76e506064,P07372,5133,25611.0,0.97
e451a017-1180-409e-844f-5dbe22aea032,P07373,19938,,0.91
fd3bb233-2fd9-47e2-b167-43530e7b7dee,P07374,35662,,0.62
ef0a8b99-1dc1-4efb-b926-1f1545344a65,P07375,45571,17186.0,0.94
a69cf6b7-ed1d-4727-87d1-7bdc694d4d2b,P07376,22088,71606.0,1.0
cf41efa7-f451-4d9f-bb62-f0282f3d6a63,P07377,6207,,0.76
ed859594-6f0f-415b-a6d3-830113298f62,P07378,31715,62160.0,0.62
16e69d70-e59c-4302-af29-099151d0da3d,P07379,13696,,0.8
55e0e12a-ee7f-4a93-b044-afb5f4cc02da,P07380,23624,66061.0,0.98
306e7130-f827-4c86-b192-a84b82442348,P07381,2765,,0.82
6e81864b-7efb-44a1-9d84-9c4ec3661a64,P07382,34721,,0.97
0721c07e-8ab8-4a7d-a04b-af9b16f1cd89,P07383,42248,,0.69
869ece0b-179e-47cb-865a-940fca5f7035,P07384,33362,,0.81
5b18cd6e-93e0-4f15-9962-3c96cea3834d,P07385,8185,7886.0,0.93
38727b75-3879-4e57-81ca-cb30eafb2b85,P07386,19869,91932.0,0.79
ca9e3bdb-de6b-4915-b89b-d3fb0aec57d2,P07387,1998,42876.0,0.98
b80c76fd-1e21-4cae-bf42-7e7f01eecfed,P07388,43103,8039.0,0.71
685a500f-21c8-4205-b40c-b71a3908a632,P07389,15489,2122.0,0.79
03bd6778-9bec-430e-9846-950da6e92458,P07390,42744,77720.0,0.69
e0cdece3-d6d6-4ffa-99ba-2b034ad1d05c,P07391,39394,96436.0,0.84
d81ca98d-8e0a-4c50-becd-8b2e8ee43dd3,P07392,44177,96792.0,0.95
fdcee7a1-62e7-4ff6-84a8-721dfd7cc75d,P07393,44289,,0.68
e7ce6512-af68-49eb-9b1a-1094706ce9b4,P07394,49236,,0.94
596e1ec4-fbfa-4d0a-a23d-09f302b52462,P07395,26338,54683.0,0.56
dabdc6c2-9fd1-48df-b835-0c405aee485b,P07396,20538,,0.67
c3dcb07f-71a6-4421-95e4-6e896a9fc919,P07397,18817,,0.65
21ed536e-d834-419b-b62a-afde73d16ea8,P07398,34804,77445.0,0.89
3e067454-dce2-4a9e-acbf-77e24526b36a,P07399,39005,89544.0,0.88
b54d3050-f62f-4f50-9e5b-919c17859c0f,P07400,9582,59809.0,0.83
6197a2aa-5fdc-4d5b-b1f7-6f13436c2b86,P07401,35139,,0.6
e2415abf-53d7-4b03-92fb-9a756e705e23,P07402,49674,40102.0,0.89
41d41daf-691c-4285-a257-6a261485d543,P07403,36253,39790.0,0.94
1ff0dfc9-095d-4707-a62f-6ad553e564e1,P07404,3612,67396.0,0.7
21b3c9c2-b0d6-4eb2-b977-1302aa6c0846,P07405,12897,49787.0,0.57
d4d5d0c2-c32d-45a6-a7d3-6009b2c44594,P07406,20107,,0.53
b2a0594b-3f30-4bc9-a2d0-78d54237c221,P07407,41839,69023.0,0.6
5538f337-5707-4f29-aa67-681f91cddb82,P07408,15365,,0.56
9e319b2c-24fa-4f5b-9ce2-cab488e548d0,P07409,22833,,0.85
5e468475-4eef-422a-8c17-30268e76af9f,P07410,42625,52334.0,0.71
67219b07-cc64-4a72-9970-bad4f4a110e0,P07411,40192,,0.97
49703a4e-105f-44ce-a5f0-2a4e49e55d66,P07412,15670,,0.75
03bc510d-c254-4a60-b7d1-61cddedc19cb,P07413,13532,65948.0,0.89
cfa17639-13be-4818-87f9-ceb9845a1e59,P07414,3169,36607.0,0.8
48d9f5a7-e46b-49f4-9442-7fa4873a1551,P07415,40725,46608.0,0.84
e44be889-1b8e-4713-89ca-1b6c37b97d7b,P07416,40424,,0.77
d3ca87a0-0a44-434a-91dc-b036edaa4322,P07417,48221,95183.0,0.72
0e7ed243-3101-47ec-ad00-09ce5c1860bc,P07418,1831,,0.63
672cc02e-336c-4d1e-8d59-9351ae8882cf,P07419,3287,51295.0,0.79
d0ea4a6f-b7b1-424c-b815-f92ff1804e8b,P07420,47556,23481.0,0.62
a54f13bf-7553-4e74-9e16-02475383fb92,P07421,2036,88005.0,0.5
eb16d24f-56f6-47c2-957b-aced0e3c33b9,P07422,42288,,0.84
c5f53f52-6883-4937-b1b3-3c1d4fd8c76d,P07423,21692,,0.7
1a5f2f90-a7fc-42c2-9d74-e5a48bc56f76,P07424,16201,15934.0,0.62
8fd34a10-97b9-4414-a6c1-a11b1d318d0a,P07425,10389,28381.0,0.78
0a46d535-e88c-41e2-848f-a284d076a452,P07426,8072,,0.7
50a66d7b-78bd-44c0-981d-c4c13841a227,P07427,45581,76303.0,0.93
0272cccf-7332-4004-b672-c5b4e33acc97,P07428,22913,2593.0,0.67
d2de317d-fa46-419a-82d6-e5a6be1c4ca4,P07429,29731,37625.0,0.61
ded8e75f-1dfe-4bc1-9880-e0c0a30978a7,P07430,18359,93661.0,0.66
cd304611-34bf-48bc-bcac-bb7cdb823e8c,P07431,21888,37454.0,0.56
4443a69c-657f-4022-9ab7-130d7686c7bb,P07432,6324,98594.0,0.73
d15d8fed-7e64-41fb-a6e4-82ef12eb0c37,P07433,32240,24436.0,0.59
dda2cc51-efc4-415f-b4d8-15a7817853b8,P07434,11591,38100.0,0.89
24bfe201-0372-4332-97a4-03227e059e08,P07435,46014,70151.0,0.89
18ea5764-95ea-4367-997f-856ad5b34da9,P07436,33541,30153.0,0.96
d1d99893-1050-4b87-ae7b-07abdd4a7018,P07437,18355,,0.94
21ef8d02-4a1f-4254-bbbf-e16f1072cda8,P07438,41813,60843.0,0.66
c5a3c3b4-88de-47b0-bd29-71842b7de5b0,P07439,4757,2337.0,0.94
262e84bd-a012-4335-94de-e708462883ee,P07440,4835,10966.0,0.94
f68cbfd5-1170-4bc8-8610-88d273aec56a,P07441,29817,72962.0,0.97
c1d1075a-9310-45b5-9a4e-5191e1d3c061,P07442,7231,69228.0,0.5
66f6c789-fef1-41c3-9f82-49323d339785,P07443,8822,77128.0,0.99
b80aabbf-212f-4908-a5c7-034e7871face,P07444,43418,,0.73
cc80a2c4-c94e-49e2-9c1a-793a27bea775,P07445,35181,33575.0,0.64
cbb9e77b-5ab3-459c-8014-49d5b7edc0a7,P07446,1050,98567.0,0.6
96246430-3f09-485c-9404-088a7bc8d41e,P07447,20659,8242.0,0.83
f480bff2-8bba-45e7-8db1-a47e3f1b5261,P07448,23070,40029.0,0.67
efd44cd9-90ff-4180-9086-b147995a9e55,P07449,34254,,0.69
59bdb8ce-953b-40f2-a2a2-45532a7e8f3f,P07450,36757,,0.9
5d93c41e-52f0-4285-a04c-04cd63531031,P07451,9408,44425.0,0.64
3fda61bb-ad50-4011-bf95-0e27db4f3bed,P07452,49089,,0.65
