Metric ID,Project ID,Jobs Created,Community Health Index,Education Opportunities
a265320c-1724-4697-aa9a-b5dbca51f902,P08427,281,0.77,71
d952c559-3a5e-4089-9d84-978feed8eb85,P08428,174,0.87,33
6e2d4487-b1a6-4da4-9c22-50756b7cc58f,P08429,104,0.73,74
cfb32dee-40cb-439e-8898-7a0a4cb9782f,P08430,184,0.82,17
3179cea0-73ff-4e0a-a082-7548dbd97b73,P08431,322,0.68,37
71cb0d30-5e53-46c9-a7ed-ba9788b8082a,P08432,437,0.83,16
4f080294-61e1-427b-8884-9a94dfbb5a7f,P08433,467,0.7,41
6f3232cf-88e0-497e-bbc3-d3273f972b90,P08434,118,0.9,48
2c3074e0-3c2d-49be-8182-4f813ba0f495,P08435,384,0.78,79
65493da3-7396-4cdd-8e53-a92843a97aec,P08436,113,0.88,59
2a03a45c-2105-426f-b1a0-2d3bc6fe6166,P08437,14,0.79,73
cb1b4afb-8f97-4fab-9235-dd056099d31d,P08438,471,0.65,15
8a7d66bd-305b-460c-9271-e2959d8bf531,P08439,485,0.88,24
aed6ac3c-f578-4743-a563-cbdc0e09ae7b,P08440,287,0.94,83
fd26aeea-f929-4de6-a493-2c1b73c1d494,P08441,83,0.68,31
5e9cf64d-8e3e-477c-a15e-731b40a3b50f,P08442,351,0.67,55
a87286d0-5bb2-4735-ba77-44c791794286,P08443,96,0.82,56
61665af4-8ec7-4cb1-8148-a97b5fb43882,P08444,46,0.93,31
4c7dd2f0-f29e-4509-ae27-ba0b93eadd9c,P08445,333,0.73,41
cfaa8eb6-5488-4862-b1e4-00fc341bac25,P08446,34,0.9,43
8cd9ce96-974a-473b-bb29-b9fc228261de,P08447,489,0.78,27
e2b95c99-e56a-4f8c-b2c0-fda77946f88f,P08448,229,0.83,70
27a8bdd2-680f-44dc-9890-1f48d5c48c06,P08449,316,0.78,51
37d24cc5-e522-442e-821e-19b485c321b2,P08450,141,0.9,93
15c94086-e311-493a-bb8b-0d84cdfb52ac,P08451,483,0.67,90
9bd01f06-86a3-4634-9e23-ce6ad6d64cad,P08452,487,0.85,55
58736278-13df-4518-b8d5-9604f57490b2,P08453,418,0.82,22
b5b37c3c-166c-4d8b-a6f2-85536a934944,P08454,353,0.64,16
57260d36-3fa6-48a2-8d1a-841b9e621279,P08455,450,0.82,67
d857f3b5-de92-4e41-88a3-1f630ccaf9de,P08456,22,0.77,25
bdbdf16c-7f29-4a75-8bb2-1fde1383c7ef,P08457,338,0.85,58
a0fc40bf-ee66-4b23-baf1-7ca2a1d983d2,P08458,462,0.77,61
af0b3d80-fc29-4030-800a-3fcd5e7a2211,P08459,381,0.62,85
3ac0ec3a-7caa-41ea-8f64-046d09728c84,P08460,254,0.68,60
f2e87391-f46a-4979-b9cc-5e035cb4022f,P08461,182,0.86,45
ad642027-cdf6-465f-a116-2aef4d7cff2f,P08462,376,0.7,71
9d212a2f-7623-497a-8017-2d965c20ce5c,P08463,293,0.94,54
31c730ff-8cc8-4021-a081-e35f9998556b,P08464,11,0.86,74
f28f56fb-706a-4999-8b1b-1d68f33a5d7e,P08465,227,0.61,73
098654bb-6ae5-438c-8a28-bb2b085dc08a,P08466,470,0.71,88
76e567b4-64fc-4369-86d5-b70e93859de5,P08467,439,0.93,15
43ba7df3-8108-4865-8290-1b39ab19b839,P08468,496,0.84,47
3e828fa1-afbc-4a05-9a2f-5e059662bddb,P08469,272,0.95,75
cd12d553-f782-45bb-97cb-194b696bc6ae,P08470,251,0.62,48
f6a60c40-84da-4418-bd73-94e2bff9d3fc,P08471,44,0.86,14
66380f8c-f5ad-449e-90e1-204e09c31e33,P08472,165,0.71,24
2fb86128-2f34-4673-8117-251320755e02,P08473,249,0.63,70
4b194ea1-1056-4376-b52c-3b7a531c1f04,P08474,299,0.85,44
952a7d5e-b732-450a-a791-95881f8a9151,P08475,454,0.74,37
583e77e5-06c0-4453-81ad-a17409792818,P08476,43,0.83,72
572c64a7-6ef0-4636-9749-29c912919d04,P08477,135,0.73,11
172b0227-bc85-4815-915c-90b6be511466,P08478,10,0.76,76
0f0492c6-6d3a-4c4a-b4f1-5b1764d76e22,P08479,173,0.68,28
61c9fba5-69c3-4c2c-a319-1280d170aad3,P08480,264,0.73,71
7a0e97e0-ef73-4ff1-afda-02b52eef821f,P08481,119,0.72,56
5dd68977-6106-4364-b85d-2b1035b0b466,P08482,297,0.64,100
085f72f4-be50-4a86-9101-4411bc064511,P08483,207,0.82,29
96f39b01-b64b-4cf1-9774-0af614435985,P08484,137,0.61,78
6f82abee-54a9-481a-a3ae-4af23c1beb78,P08485,386,0.63,11
201f6255-c63d-47b1-949c-9c7f014554d1,P08486,425,0.86,96
4fb4fafb-cd4e-49b1-977d-298255b0fdde,P08487,213,0.9,21
bd49745f-e40a-4386-9897-3cb28cd0d87f,P08488,358,0.68,54
958c830a-a4ba-4b4d-a3f4-b50f654831bb,P08489,306,0.79,41
6bd18182-d96d-48c8-a772-73c638f41a3b,P08490,171,0.92,97
532bbf69-ca11-4043-90ad-315fc6f00cfc,P08491,496,0.81,89
abae0b41-37fe-488f-afd4-69d350a0a0c4,P08492,471,0.9,53
7c9ee2e2-f56c-46de-97de-6cfdcf7c0b5f,P08493,333,0.95,90
ee28b388-f78b-48aa-b71d-9e57defe6188,P08494,418,0.91,60
623be0d7-2545-44a7-80a5-6cfcd38e3f1f,P08495,489,0.75,16
ffc7d5cb-f9bc-4dfd-8779-b118b77878eb,P08496,67,0.64,25
47cbb995-e4ac-4f58-81fc-e6555d963d45,P08497,486,0.76,36
d4f58792-4791-4e9a-ade9-566e9ff1f93e,P08498,42,0.6,97
47330a80-814a-4614-9c91-7c57b0338e76,P08499,96,0.76,66
bbdccbd4-a13a-48e7-979f-146cee048999,P08500,184,0.93,20
5e6c3e1c-653c-4b2a-a05d-b73143a1caed,P08501,270,0.91,41
a1309fd1-4d7f-44bb-8431-fe8f4eefea9b,P08502,118,0.82,81
cd619cc4-7e64-40af-9ee5-8767459f4a59,P08503,44,0.74,87
294dce6d-5799-4c71-8b6d-99c8ad835d41,P08504,403,0.77,55
fd8f5088-596f-4961-a49f-0b67dee82d76,P08505,196,0.87,33
0ea291f8-66cd-49ac-95e5-26ba5423e091,P08506,57,0.95,81
e3f52139-5972-42b4-ba9f-81698c3a8e5c,P08507,43,0.89,78
75fccd9c-d38b-4fd5-97ba-51f330969e85,P08508,246,0.75,56
3c34a845-0cab-456b-8b50-9da70be1ce36,P08509,410,0.73,22
3f626721-ca92-4d45-9ad5-00296bb9ab46,P08510,42,0.71,11
3a0dda9a-261b-4b97-86af-4d9e363d6cb7,P08511,216,0.81,17
d011e3e9-b195-4f7b-9031-294c6a63996b,P08512,491,0.8,82
2ca56a96-8f84-4746-bb96-5c37b2e895c6,P08513,443,0.63,66
3ffc129b-c86b-4cb2-a1ca-2e38f8fb9301,P08514,111,0.75,79
cd90ea03-b0c5-474c-8b38-e71cb5e3a89d,P08515,144,0.72,49
585ff631-b803-43d2-8f3e-a05f63ff3778,P08516,107,0.87,78
3b62ce2d-af97-4ee4-9df8-551e78967e4a,P08517,266,0.77,90
1442ea17-fdcc-4578-bdfc-d33c80ed0673,P08518,340,0.68,36
87ebbade-0b4f-4bb0-8f1e-3dc3333ea255,P08519,149,0.79,85
fdd3632a-4c93-4fbe-9a86-1500f574f210,P08520,481,0.73,93
8414c595-f0e6-4879-aaba-e9293324ab53,P08521,184,0.73,68
fec5958c-97b7-4bc4-8d94-763c4039796c,P08522,95,0.71,10
218589b5-7fe9-4ad9-bde6-9029ff033644,P08523,206,0.79,98
b051c11b-df79-44b9-80be-a3b93117faef,P08524,292,0.67,70
2dc53db6-97f4-42d9-a225-78e7d4785138,P08525,363,0.81,92
7a94665b-d2ec-485c-9f68-2b80a7c68159,P08526,300,0.61,90
bec2bdb1-2b1d-4a76-b47e-3f7b550a6b5a,P08527,228,0.94,61
7ae4a6cb-83ad-406c-b1b5-f160ace732f1,P08528,233,0.94,24
e121dc6a-65f5-4ac8-beaf-2e8b71824892,P08529,386,0.81,83
a2fd1e15-2285-4019-af6d-94586638aeaf,P08530,147,0.9,48
3d014ae8-43a0-497f-92a5-005f15877692,P08531,328,0.75,78
1514b0d8-e461-43d3-9c6c-9fe8628644f0,P08532,167,0.91,80
4b6b840e-ac56-47cd-82c6-0cc396a72bd0,P08533,65,0.71,94
bdeb7b97-f48d-4670-9568-5d18f78c3514,P08534,298,0.83,25
c3e7f1a3-8f71-4a1d-9a0c-d587e5e0bd19,P08535,411,0.62,40
ba23ad1a-551f-4c4f-968b-d32381d2c0e5,P08536,432,0.87,69
7546c634-5cd5-4cf3-94dc-f3d1dd9e3bc3,P08537,400,0.9,35
3efdb322-5f94-4bc5-80b9-93531e1c473d,P08538,64,0.86,100
f3ca751f-8343-44b4-936c-5c7337e47edb,P08539,167,0.75,49
e3a9efbc-d6c8-4050-8d36-d7104996e3e4,P08540,436,0.83,54
e543210b-ca2a-412c-93bb-585915bdf16a,P08541,419,0.92,88
f1a35cf3-7032-46f1-b575-3bb18ced6047,P08542,475,0.89,50
40f199e0-d568-41bd-a350-ddba565d9519,P08543,79,0.86,11
b5b3ea72-50ac-4831-84af-65999d6844df,P08544,113,0.61,18
77cd70d4-492d-4e21-b966-9ab6469c85c9,P08545,425,0.91,78
2f988b2a-5cb5-463a-87da-83c8646a3d47,P08546,91,0.88,65
80e4eb08-4ce3-4db1-b432-df20b7366a1e,P08547,172,0.68,100
3cb2a4c6-5868-4a16-aa51-1ab066540852,P08548,135,0.87,35
170ad4ad-7edf-46f5-9aa3-9cf73156f1f8,P08549,472,0.62,41
9e436187-e0e1-48c1-8971-68f55851b7b7,P08550,185,0.75,26
dade8a21-606e-4069-99db-f9b5c6149448,P08551,351,0.83,60
7dc8e5f5-024a-4a7f-963b-588adeb49e26,P08552,235,0.86,44
531cf91f-1a2c-4486-85a4-6977a332ef86,P08553,47,0.86,26
75e4c77e-cf8c-4184-a147-a723408c53d3,P08554,188,0.88,23
5c3c5593-e296-4e12-b690-8b31dddc4b7f,P08555,447,0.73,20
9c5ecbc9-208d-49b8-bd12-c2f76eeb5116,P08556,473,0.89,85
aff2d563-a38a-4e7a-bfb8-9d8c98b2aaa6,P08557,202,0.87,42
ad8e79f1-fdcd-47a6-9d3a-e44f5c00336f,P08558,439,0.72,57
e37c3ed2-888c-4ba1-90a5-0c6581e220d7,P08559,23,0.93,92
b6f85e32-f5aa-4bb6-a39f-e5163e7b4115,P08560,81,0.67,54
6f8f87bd-7a3c-4796-83a6-a07b556982b3,P08561,409,0.69,66
eff7e4f9-a3a6-468d-adcd-ba2cb62c42f9,P08562,323,0.84,85
5cd7951f-04e4-4e4c-a290-c69cda52ed0a,P08563,345,0.68,84
5192d382-0c72-4c9b-ba42-e1ed84d9d3cf,P08564,357,0.83,67
95f16cda-853a-42e8-99a8-26ae065fd7f1,P08565,296,0.73,93
d9951ad4-12b7-4938-a621-c77de43e0884,P08566,68,0.84,22
3865e0f9-3212-452d-852c-61ff4e339a44,P08567,402,0.75,64
48e05fd1-c110-45d7-8cb9-eb869cd13537,P08568,378,0.92,37
ba689f1e-e9d1-441e-b865-c3b7cf427bc0,P08569,364,0.78,87
11225a42-1c83-461b-845a-b2cd29ea898f,P08570,214,0.74,65
781e325c-42fd-4ea0-98ee-0a27ca519e8d,P08571,250,0.94,73
348b19c0-4bb7-4af1-80d6-0adbb094be54,P08572,219,0.65,24
8a918a7f-de17-4916-a7ff-c9135b1072cb,P08573,160,0.7,94
abb348fb-c441-47c6-9ff4-6b8bcb5e3704,P08574,335,0.71,70
6aa2365d-b9a0-4b42-96be-299657f9a151,P08575,360,0.7,50
bec4a5d5-24e3-4be0-847b-c721fd0f1ea1,P08576,320,0.72,91
eae7f7d1-32db-4c93-966f-6d5c9285026d,P08577,123,0.69,49
ee9d7ea4-787b-4f3a-8831-73c171292cc9,P08578,28,0.9,29
f1a4e9cf-d95c-4792-89ef-d6b94f82eb9d,P08579,117,0.86,53
b471cf3e-61da-43d3-bec2-f2f8d27be70a,P08580,101,0.7,94
7d6b932e-3c70-4e5f-84f8-3bff9be29f00,P08581,294,0.7,30
2f93374b-a9a1-4480-8f21-edc84e602b4e,P08582,394,0.78,55
3f7387fd-db53-4859-9e05-40aac5a82612,P08583,70,0.6,75
efa8ac76-b6e9-4714-98d2-6a4f7c306d0b,P08584,414,0.71,24
e529098d-c831-4e67-a8d1-ab66a1e92017,P08585,213,0.68,98
118fce12-2e9f-401e-ac46-dcdcf4084be9,P08586,118,0.66,82
2d73490f-854b-42a2-8b3b-c7a440145561,P08587,450,0.92,16
793b01fb-da06-438f-aab6-75bbb4ea08cf,P08588,466,0.87,93
93fb308d-17e2-4e23-aa12-ae1ada9d80f3,P08589,72,0.73,29
70e365a0-d7ae-4a39-8c4a-ed5280433e00,P08590,145,0.64,22
ba5c191e-3e08-44de-ac1d-d3e3d5743d5e,P08591,230,0.94,18
096e917c-afc9-4171-8104-d7588ef3b9e8,P08592,198,0.79,95
87addf2a-5077-4ec0-bb6e-d020c8d1a400,P08593,91,0.9,78
38f9314b-01e4-4c05-a674-8f34741623e7,P08594,59,0.68,57
97edb96c-97dc-44fc-aeac-16a52d68cf8f,P08595,425,0.86,37
b79559d3-9d97-442c-996c-b545dae51f0b,P08596,380,0.88,46
e0a58d48-5dee-4839-8831-cc37d9c03283,P08597,170,0.79,59
d2735405-5fa8-4640-a4e3-0d3fa6bd0878,P08598,78,0.72,37
32b57b70-f99a-4d7e-b58d-2cc80ac17c17,P08599,189,0.76,15
986977de-60b2-4edd-8a25-8a3b5def53c4,P08600,200,0.72,81
4d6f8bf9-bec4-4154-8b9a-823daa742055,P08601,259,0.84,54
f8b514be-da8d-4a8a-a14d-5379189c9116,P08602,219,0.74,45
dc8b6155-631b-46e0-9754-2d90c0b1f0ce,P08603,28,0.62,42
1d14bc8e-f3d3-47f0-a0b2-8aec202dcb9c,P08604,238,0.61,63
31b7ae7b-0e4c-41ee-a3c2-b0da18ab52df,P08605,460,0.71,63
96faaebb-a251-47ef-8da0-b7e6912c4c9b,P08606,465,0.7,16
4246c972-6055-4f76-ba9d-6703631c94a5,P08607,250,0.79,29
5b9b23a6-5d8b-454b-a818-9f2eb7a622a8,P08608,435,0.83,84
7dd3b56f-a87e-4231-ab0f-ed2bf64b8a22,P08609,401,0.78,59
35331373-e19c-49e8-aa80-373d044fbb3d,P08610,276,0.94,83
2df834c8-ab57-4e78-893f-a84cd95b9d15,P08611,104,0.94,62
0f9c0f87-119f-4f08-bd36-eeb4619c07b3,P08612,158,0.67,14
2e837ff2-400d-4309-998d-cca48d3462fc,P08613,149,0.87,96
0aabbe40-068f-4092-8785-73e892d9c84a,P08614,114,0.94,98
42425c5c-e060-49ea-a89b-48fb9bace24c,P08615,197,0.73,77
6d339671-6af8-44f0-8efd-7a5b9295e5c6,P08616,208,0.75,28
ad125759-6932-457e-be71-f7efcd5d8f0e,P08617,17,0.94,91
dd7359e9-0209-4edd-b123-7155a460cf78,P08618,161,0.89,82
29597882-1982-4b2b-b179-4219a1f031c8,P08619,26,0.66,28
dd904476-d1f3-4016-82b8-3a76049df6fc,P08620,269,0.92,90
494711fd-d25b-4a7e-b150-1e004b7a7941,P08621,238,0.74,66
2e859389-e5d4-455b-b43b-f1c47701f4f3,P08622,261,0.72,66
6dff360a-3b9d-48a3-b668-45f5a1f709a7,P08623,232,0.73,35
de86a595-e4b2-44e9-8c9e-a23af80eecbd,P08624,466,0.64,60
5b6f062d-f58c-4123-9fd2-035951066290,P08625,33,0.93,88
1470e4f7-c46c-423c-98d2-f40c18dd4c28,P08626,360,0.79,54
8c44809b-5b44-440f-8012-44007061bd72,P08627,261,0.92,41
69897275-affa-4a45-91bc-72eeed4d84e3,P08628,180,0.61,27
f1ef86e6-4de8-4847-93c4-9ba3ac903dc1,P08629,218,0.91,78
9b9729b2-58e6-4245-a826-727b7aae6617,P08630,83,0.65,88
90721f0f-38bc-4213-a16b-ca0f2a1dc9cc,P08631,477,0.86,90
906fd268-f240-4bd7-99a7-3f0629428ed6,P08632,222,0.8,81
ccb5b9fa-3dae-4d1b-a93a-085ec1d065e3,P08633,316,0.8,42
3e5f8071-36c1-4a52-9a0d-c7befadd5ad6,P08634,326,0.77,44
45b53588-de09-460d-8830-cce8a2db27cb,P08635,410,0.7,65
a40b2369-8037-4479-b188-9a5ca3369867,P08636,287,0.94,34
77c0dfc9-1268-49ef-af97-e41dc622e1c9,P08637,190,0.73,23
5ec2315d-c05b-4f6f-b531-fe1539d75fb5,P08638,475,0.71,93
d0780020-f428-407b-966b-7551727ed685,P08639,46,0.67,36
3e5d0e0a-0ba2-4468-9b2e-a2d5fe6e824f,P08640,173,0.68,13
9be3a9cf-8e90-431a-a0df-94385288a492,P08641,130,0.66,83
25f4082d-54f5-4771-ad0d-60d3b6eb4f15,P08642,445,0.68,16
28a236f0-be88-4413-80d0-c5f158e61cb1,P08643,359,0.6,22
9bc92be4-c745-4aeb-abe3-409835e8471a,P08644,458,0.7,71
5e7a611d-091e-4b8c-92ad-39edb098c20b,P08645,437,0.6,25
ccefe688-258f-4568-8499-3ba67ccf4f90,P08646,261,0.64,26
d83c7917-bda9-4b8b-954e-3392acb69300,P08647,317,0.75,22
a4325ce8-9577-4201-b48c-b7ed13f00477,P08648,371,0.81,84
39ab3fc3-7a6a-4d78-a569-929cd9a3a432,P08649,35,0.73,77
9b530a90-a396-4923-95be-b6d76e4d4b72,P08650,247,0.9,82
98189fda-6e49-440d-987a-b09b8071c40c,P08651,393,0.81,27
9737deec-8011-4c18-af91-b9a06aa6d039,P08652,166,0.74,88
54419bf4-3f66-4d75-ab19-d18bf6bdabbf,P08653,217,0.9,93
cf6653df-689b-4771-8e95-849df3f4b62a,P08654,97,0.78,49
699bd105-542f-4842-ac61-d4dfcafc6720,P08655,410,0.64,91
ff64187b-a46d-43ba-8fa1-10d6840f09b3,P08656,89,0.9,74
f2210206-dc8e-4e9e-904b-07633e346598,P08657,460,0.82,89
aad01a41-e7ee-4273-9fe0-64b71bf2241d,P08658,72,0.78,85
1e4ec5d3-a4c2-4701-b357-837a56a5b4c2,P08659,175,0.91,16
a30951f7-d061-4686-8e76-d44a1472a5a8,P08660,199,0.87,22
f0b24ffe-5862-4d5c-8fd8-1457106324a4,P08661,87,0.93,25
2a26f656-b8e9-413e-95cc-f0a77ff35966,P08662,393,0.91,48
a0f00e0e-760f-46f1-bd7a-eed6372ae6cf,P08663,73,0.74,98
dadc72eb-60e9-4184-9097-80731528a367,P08664,419,0.65,10
17545642-3238-471a-bc7b-780d22ad1972,P08665,130,0.84,59
e37c30a9-615a-4566-99a8-f33524c933d4,P08666,207,0.95,45
779d04ed-8439-4822-91dd-67bc558ac0f3,P08667,422,0.83,83
ae9dd5db-c181-4478-a39d-588b35eebd4e,P08668,219,0.68,90
40c36a18-d63d-4043-9f1c-9001f9b6ced8,P08669,403,0.79,17
8c21c460-cf91-45ce-a051-8e38c5d3cdac,P08670,238,0.91,36
26df72a2-8089-4583-b044-a2ac7da27fa2,P08671,436,0.89,97
bc28cd79-6b66-496d-8332-7f766b21afb1,P08672,38,0.6,96
2db9b5af-ff09-4d52-945b-b5e9609bf09b,P08673,256,0.66,63
cd0008c9-94ec-480a-842e-a3029407449c,P08674,497,0.84,93
ae8fc4c5-b6de-478b-9eeb-d9516d0777b0,P08675,232,0.68,75
819c419a-e2e6-472b-b7f0-09a0ea783d46,P08676,452,0.75,69
7e5377fc-490b-4deb-8c38-7957bd8f9de3,P08677,376,0.73,73
ea89463b-31bc-4083-8b92-09d52f289adb,P08678,151,0.71,78
140a345d-ab28-4eee-a180-c72a50e02250,P08679,91,0.88,10
356504df-8e3c-49c6-b2e2-cc9ed9d27185,P08680,120,0.93,65
600e3e75-e7bb-4e31-96b3-c2c51ef8dc11,P08681,281,0.84,81
59f23b52-a536-4644-ab3d-b931e180be57,P08682,277,0.73,56
2d1f482f-5f64-4ccc-84b4-b28631c9f9ec,P08683,322,0.6,84
91221d13-a5e3-495b-80fb-048aa31466c5,P08684,477,0.81,97
7a38b8fd-5896-4d55-9116-b4835f415a7a,P08685,24,0.93,31
afb63d3b-9d5c-4006-b435-bd1ee6875757,P08686,71,0.74,33
728cef8a-f0a3-434a-988b-3519ff7a994b,P08687,210,0.88,89
0c945c76-b7e3-416e-86a2-4548b4ce19ae,P08688,237,0.62,78
cc9186ca-a08d-429f-be18-e7027bdb9530,P08689,22,0.63,35
c718e47c-1a5d-4e77-b452-a3103f662fcf,P08690,454,0.64,10
94693095-7f5b-4091-97ae-d8bd6e0667cd,P08691,50,0.82,69
d6cf9f6a-e9c0-44db-ae76-5294066102da,P08692,302,0.9,86
566bb174-115c-4560-ac2d-d1914b5e0540,P08693,496,0.93,69
a947f576-0291-41ba-8dad-8c44f154b69d,P08694,249,0.66,100
3252e467-66a6-422d-a4c3-cd1a6bbab095,P08695,48,0.61,18
11611f65-b732-4c16-9d46-73805a8fc597,P08696,222,0.89,84
f40b5941-19e5-419f-965f-7b4f93f4fcc3,P08697,209,0.65,39
64fa3c4b-ec70-474b-9c59-3c31256cf4b0,P08698,253,0.89,12
b2f46470-5273-4d69-94b7-ced67706e7a2,P08699,382,0.79,86
ce069768-83a6-43cc-897f-992e7efc0f73,P08700,481,0.91,15
b14d9119-f251-40a1-91a2-d09150cd6102,P08701,26,0.67,60
3d08396c-c8b9-475d-8e50-b9034871e1ab,P08702,49,0.61,72
d2610efc-feb9-49b6-b725-7b38d317fc36,P08703,490,0.94,91
55943e9f-e1f8-44ea-bda6-3a3a125bd7e6,P08704,144,0.82,18
5374a8a8-d7e0-4484-bf13-0a8f564fe4bd,P08705,75,0.8,35
be1f449d-7fdc-4615-bef8-852b1a25be5c,P08706,61,0.74,70
de00cfe8-f93a-41c7-9e81-a7d805731790,P08707,213,0.68,24
3ba861c6-d8fb-4e9b-8760-14cad5989b81,P08708,373,0.69,75
3a6bae08-f128-46b4-9024-6805ceafaa50,P08709,37,0.81,40
5c04f4d7-0794-47d4-8763-30045a22c189,P08710,115,0.91,90
4beede1e-246c-4222-a8d6-93e599776b27,P08711,27,0.86,48
305b2852-b756-483d-b490-5dbb06b30ce9,P08712,194,0.91,12
b559a507-fa95-41e2-94be-1df718149f5e,P08713,465,0.68,32
b76e5ff9-b97a-43c9-b83d-e9ba906c9c0c,P08714,111,0.72,14
88bf7765-37db-4126-ba35-be94a1f262a1,P08715,124,0.81,84
5478c987-5289-4ca4-86fc-f8144ec183e1,P08716,486,0.6,74
28703662-6700-4bd4-81e7-8f692c4d6d6c,P08717,37,0.8,17
4a06ab06-c541-4fbb-a279-7cfe47c9dbb5,P08718,345,0.61,42
a5a7a8fd-e276-497b-8ef7-263ee8a54345,P08719,407,0.75,77
54fb329d-8c4a-4771-8f4c-f58561f0a415,P08720,476,0.9,87
3ca0b6c3-9d2d-40bb-af4e-b671c4a2755c,P08721,321,0.83,18
5579231c-2b5d-4b7d-8039-c519ffe10364,P08722,17,0.72,77
1fd43471-1d35-4888-835a-23b3e375f795,P08723,465,0.78,59
158d29aa-12e9-4944-84f1-d9818389a687,P08724,435,0.6,32
fe039f5f-6482-476e-be07-91d157ab90f6,P08725,92,0.78,95
2f769589-293c-4a9e-9677-c55e41511b5b,P08726,131,0.81,29
55b5c288-931e-465f-ad5a-39b4c09e425c,P08727,369,0.8,65
c7144656-9548-43a1-8c71-81d0e20fe5ca,P08728,179,0.78,91
8dc15465-6495-4cd4-8d9e-42fa4792b35e,P08729,352,0.94,56
442c2430-6bcf-4ac2-9cae-99cb98f4986a,P08730,352,0.94,73
db65b3e4-e85b-476e-be92-27030558114b,P08731,484,0.89,68
194e18a1-8d45-4227-ae88-27de8c4ea965,P08732,187,0.89,19
8ae18a8c-b5a2-44e3-99c8-d3f2de2e3b24,P08733,106,0.71,72
51b5bd58-4699-46d6-b768-a7ad527e6921,P08734,369,0.63,18
11a257f7-7010-4157-bbe5-a95e78f4d117,P08735,42,0.8,90
47932870-eb03-43ec-af26-262071f3a490,P08736,265,0.63,70
f800d387-b404-4f33-bb3d-f94bae4f62e7,P08737,41,0.94,61
7e6a6345-9a06-4316-9209-f22b4a8214d7,P08738,174,0.73,18
5b0f7751-18a8-48ef-b8c2-86eb655aee4f,P08739,11,0.92,57
fb2c1a48-73a6-46cc-811e-f5dd3ee233a5,P08740,330,0.94,71
bf3b39b7-363d-474b-a450-c4a99bdaae11,P08741,459,0.9,33
40020199-a032-4bff-a638-6eaaea55e324,P08742,376,0.9,50
0e03d42e-a2e8-4c43-998c-f3b2fc1e3c87,P08743,333,0.82,95
8460267d-989e-4806-9935-19cac94e5c68,P08744,97,0.91,64
d65f3d71-6c97-45b8-80fe-4b40b11832b5,P08745,454,0.75,47
ba9ac4f7-704d-4fe8-a345-96a128bf0751,P08746,189,0.92,45
dc70ce2e-f82b-42df-b637-c0c5b43ab0c6,P08747,424,0.83,92
75d6cacb-62af-41f6-a62b-dd58925fcfbd,P08748,488,0.89,42
f041990e-73ac-462f-a2e0-65ee325eed76,P08749,82,0.63,23
725f94a9-39a3-4375-8b2c-f71e9e98e30f,P08750,214,0.89,39
a0be1cd9-f226-4ad7-9620-e93917106500,P08751,416,0.82,13
50470772-361e-4545-8f52-21568baae6e4,P08752,393,0.92,76
8ab4c543-0402-40d8-92e9-9c6d70c5ccd6,P08753,227,0.6,84
9da1defc-81d1-4bda-8f35-18d35be6a08d,P08754,180,0.88,21
ce834544-d20e-4bc0-8d6a-700905d984d6,P08755,167,0.63,25
f7d371cd-6122-4f63-95ec-81a9cbe948c6,P08756,406,0.83,77
bb56d1cb-d70f-4d39-a9a4-84cf4369a5c0,P08757,138,0.9,26
4b2de148-a9a9-4af2-9f5c-34f2471098e6,P08758,370,0.87,66
536105af-88d7-4f17-b662-ee930e322f9e,P08759,119,0.61,31
9fa65e39-f8b1-4421-b8c6-6808917eb3ef,P08760,166,0.85,89
1036ef11-12f9-46d5-bade-e70633c18a8f,P08761,482,0.94,34
7f72671b-1dce-478c-8b80-6725a311330c,P08762,370,0.92,14
af235dae-1007-4941-84d2-e8443e556509,P08763,240,0.8,95
1a73d4c6-c46d-480c-9322-9ec710fd3afb,P08764,263,0.84,18
7bfe7bcd-305a-4f70-af73-3839d10dd4b7,P08765,474,0.74,12
b93a6fb9-8fbc-4870-9722-f8bc25a17a52,P08766,27,0.78,85
36f98137-46c6-469d-a6b2-aa2c7e67580c,P08767,339,0.63,91
52c9ec13-622a-4e7b-ac1a-a9c81c24c270,P08768,376,0.86,42
6c25eeda-37e9-4656-8389-4643f4cc3938,P08769,421,0.7,54
11233624-bee3-47a5-8c66-ecd965b0d678,P08770,73,0.91,75
1e51a1b8-722f-4f9c-9ffd-ca0887d4c0b6,P08771,469,0.74,79
0a8f33ae-66bd-418e-883a-32b76ea2955e,P08772,312,0.68,66
ee6240e0-6bf9-4d2a-a734-10967e41ea6c,P08773,356,0.88,84
a055e017-bd98-4bfc-a0cf-dde940223b9a,P08774,474,0.93,40
deb16ce9-cc05-4d23-b5b9-55a6ea2f558b,P08775,109,0.67,18
2ef29313-2421-44a7-b794-6f31001f345c,P08776,394,0.85,36
b509cda2-c516-4bd4-a599-1dfc1303a830,P08777,145,0.74,51
952e3525-c41d-413f-b921-b96988b443e0,P08778,296,0.62,46
bf84677b-4b5c-4b4c-8f2d-9c562bde741f,P08779,161,0.66,49
0b5af0b1-b39e-4de8-a1bd-7c726ff962d8,P08780,366,0.71,49
169fd74f-ad7e-4437-89f2-86c170d035d4,P08781,334,0.75,83
0fbbcdb4-6da3-4786-bd75-13dd89c8b0a5,P08782,449,0.66,86
70342a7b-5eeb-400b-a87a-b741d0a9f73d,P08783,128,0.84,15
