Metric ID,Project ID,Compliance Score,Transparency Score,Governance Rating
a16fdbe6-59c2-40e7-adb2-8cc8b1b33702,P09135,0.93,0.87,A
67875002-10bc-4d92-bd9d-5d10ea57cab4,P09136,0.83,0.83,B
df324448-7dc7-4323-a12f-330785ce23a6,P09137,0.71,0.81,B+
5472ed7a-a571-423f-98f3-103a4d96f822,P09138,0.89,0.9,A
4d5cdb08-3ecb-4e28-9ab0-f8dd11434da6,P09139,0.76,0.77,C
59ae8b8c-4147-44cd-b592-014fd8f6d619,P09140,0.82,0.91,C
af90f9b1-6e89-4a03-abf2-142580c8bf0f,P09141,0.9,0.89,B+
44f54a00-f99d-4c17-b53f-47fab9f7efc5,P09142,0.81,0.75,C
b25b0b1c-f67f-4da6-8449-5dcdba9c6cfc,P09143,0.8,0.79,C
a840d116-0a04-4a2f-a048-2489bfee9e83,P09144,0.74,0.82,C
ac1eb058-a8e5-4ae7-8eec-b4b6231acc7d,P09145,0.8,0.83,B+
3f4b4dcd-36e7-4bc8-873e-f37be24e03d9,P09146,0.92,0.88,B
5ad10a4c-28bb-45d2-ab79-4c10fd1ac9f1,P09147,0.73,0.87,A
0093ffcd-4ed9-43d2-8fe1-db4650d552ed,P09148,0.77,0.87,C
61f01ae1-8f6d-4af9-a8e7-89c4511c77a2,P09149,0.94,0.95,C
9952f3a2-eb8d-4d4c-b248-0d80a61f06b8,P09150,0.86,0.87,A
16869990-77fd-4e01-80b9-f5af14d5bc89,P09151,0.72,0.91,A+
5cf7ef09-8ffc-45cf-9773-4f21e46e594f,P09152,0.9,0.87,A+
94158f54-736e-461b-9577-4fe4c995eedd,P09153,0.83,0.83,B
17bb99a5-b113-4c0f-b9ee-56131202caff,P09154,0.77,0.71,B
6afe288b-ebef-45ac-9d92-458175c98619,P09155,0.95,0.91,C
163160fb-b996-4ca7-b56d-e23448cd8b06,P09156,0.74,0.72,B+
49d7c8e1-9191-43da-ad9b-c14fa306587c,P09157,0.74,0.85,B+
e31da90f-5af8-4686-9794-8603d4da635e,P09158,0.84,0.83,C
894e1a7a-960d-4b38-a22a-34a6dde035fd,P09159,0.92,0.72,C
6b0cd777-2988-4fef-b077-e427c779d734,P09160,0.87,0.74,C
b806e62b-6b41-44e4-8607-32b54f50cc54,P09161,0.91,0.82,A
206ffa8f-52dc-4a1d-9be0-a3d7d63acdc4,P09162,0.75,0.92,C
0ec51dde-b742-417c-b576-02fd6d41c732,P09163,0.74,0.77,B
b8495573-217f-462b-bb8c-d2de0b994afd,P09164,0.75,0.9,A+
204b1dad-43ea-4be7-9679-d4863457364c,P09165,0.86,0.93,C
4cd21eb6-2f86-432b-8440-30bd35415e5e,P09166,0.78,0.84,A+
172ea05c-dc9f-49ce-9071-602cb8a8e0fb,P09167,0.8,0.71,A
f988b809-e856-43d9-9da6-4a705e9cefd1,P09168,0.94,0.8,A+
746e0c0c-4e31-457e-86ff-864544134646,P09169,0.75,0.91,A
ccab62eb-ec6d-4b6d-a818-9d526656068c,P09170,0.8,0.75,C
e75d6d93-2121-4da0-8fca-6df621469cb3,P09171,0.83,0.8,B+
fcc9590e-bfd3-48fa-ab22-f6b4f20e5858,P09172,0.8,0.86,A
dbebefe5-12a8-47ec-b090-5b91b604f71c,P09173,0.91,0.9,A
f89dbae8-3361-4043-82fd-b9ae602cbb54,P09174,0.85,0.71,B+
954d0212-3d22-4809-855d-1f91e6fc2b66,P09175,0.78,0.78,A
1d6ab9d9-422c-4670-b659-2f66dbf2f891,P09176,0.81,0.83,A
309febab-77b1-4024-be09-7be8056d4bd8,P09177,0.72,0.72,A
f4b2fa9a-9715-4997-a0fd-964ce7970e30,P09178,0.86,0.76,A
07648a39-635b-4fed-932a-bfc050cacaf2,P09179,0.74,0.77,B+
505b70bc-4c26-4531-bdab-44ffa56feed8,P09180,0.77,0.92,B
c9580497-999f-4fb9-bfb9-8d3cee73ea72,P09181,0.93,0.71,B
78a72bfb-c948-46aa-a5b2-0b7c63ba2f6a,P09182,0.73,0.85,C
a9738cdb-5aac-48cf-9550-e83c35117437,P09183,0.77,0.89,B
dab91fec-3ca1-47d9-b083-b7a14923d61f,P09184,0.94,0.89,B
ac457c57-856b-4d49-8028-dafea563a933,P09185,0.72,0.84,B+
020d5b08-3731-442a-91b2-75576dc16327,P09186,0.92,0.87,C
dc2e3edb-71d9-4034-b6a2-e860a43d38bb,P09187,0.71,0.73,C
a9f54875-a43f-4c27-84b3-6c96a306f0eb,P09188,0.76,0.94,B+
c39c1233-1253-41db-9cce-6582258f8392,P09189,0.85,0.79,C
f0c0592d-d9b4-4f53-b401-4f91eec75765,P09190,0.74,0.72,A+
4752ac78-58bc-48cb-9284-810a04192231,P09191,0.86,0.86,A
9a0ca2bc-1ef5-4101-92ef-bc912f895f70,P09192,0.89,0.76,B
676a948a-cdb4-4b2e-a9d5-9bf63413dbda,P09193,0.85,0.83,A+
e8f27a5e-2aaf-49cf-9007-d14217caf6a8,P09194,0.77,0.86,A+
df0056c0-7a2d-495d-b8a5-a86425a0f22e,P09195,0.93,0.76,C
3e286933-0e71-40e5-aae7-da288dd777f6,P09196,0.9,0.81,C
75b98f40-c325-4248-b619-f2c43ead3091,P09197,0.94,0.84,B+
24f17551-0406-4ca6-96f6-1fae7780b93f,P09198,0.79,0.94,B+
2a06d064-214d-4f68-99c1-d55058a2da93,P09199,0.72,0.77,B+
0bcee4d9-b109-4c61-becb-9b6d5f215f81,P09200,0.91,0.85,B+
160d167a-479c-4c58-96f6-0ca052ec49bc,P09201,0.82,0.86,C
f0e755e1-2c75-4310-ae98-f7955ba96858,P09202,0.72,0.88,A
fdf1de79-fe7d-4e90-9b16-9fa5e1bc4b3a,P09203,0.87,0.78,B
f8f09207-ee51-4dd1-8f19-af26f697fd1c,P09204,0.74,0.89,A
d76f4de6-7bae-43ec-bd63-fc126a7fd567,P09205,0.89,0.84,A
7ea10557-6840-4785-ad6f-6e286d97e95e,P09206,0.81,0.84,B
9ffdc532-97a9-4dc1-9e7e-6f0012c095f7,P09207,0.95,0.89,B+
8b20a065-0099-44bb-a726-f42419bc3e92,P09208,0.85,0.94,C
0d15b209-1386-493c-9b15-6a89a516c1b7,P09209,0.92,0.91,B+
3be5f358-0163-42cf-a55d-e7294e416644,P09210,0.93,0.91,A
9d506ca7-7644-4747-8e5c-1fca0263c29d,P09211,0.86,0.84,A
e853e4dd-11e3-4e68-a413-1c3d6a58a49c,P09212,0.79,0.94,C
cc22709d-250c-4521-8a1a-61d1145eabcf,P09213,0.89,0.79,B
476342b7-f25f-4de5-b593-dcc2ca692f9e,P09214,0.89,0.73,A+
4cd3b15e-f229-4133-be1d-29e5861cdc49,P09215,0.9,0.86,C
f74be783-c17a-4128-8162-b5e74ca70e11,P09216,0.74,0.93,A
6fd95821-eeb6-4f5f-9f6e-db5c669357eb,P09217,0.91,0.7,B
7c6ba19d-425c-4fd3-81e8-642ffaf70c6c,P09218,0.85,0.71,B+
45a4ada1-3f7d-4d6a-b948-3b7ec6060ba3,P09219,0.81,0.71,B+
9c167765-1935-42df-ae09-593e0e5b552b,P09220,0.81,0.76,C
2aca96a4-2b4a-4bf3-91fa-0f791f042f5b,P09221,0.89,0.82,B+
0e203b29-4f36-482f-a827-23e13e052464,P09222,0.75,0.83,A
c26ee2f7-85ed-4b7b-b38c-870a95608c22,P09223,0.93,0.91,A+
93fd102d-dfa1-4cdc-bc0c-d773b35da825,P09224,0.71,0.79,B
ad8e3ad1-1267-4e70-9497-e8102d3ef843,P09225,0.76,0.78,A+
85ccb31f-eb06-43da-9561-49957a91f77d,P09226,0.74,0.86,B+
7d2eb654-1a71-458a-adec-91d909697dbf,P09227,0.92,0.84,C
c63df430-caec-4b99-b81f-4b7001591f63,P09228,0.85,0.71,B+
1c776008-967c-4975-844d-0a8f52cbfd8b,P09229,0.94,0.83,C
38708071-6be8-4af5-828d-fbe88f827bc9,P09230,0.87,0.7,A
cffa24fd-638d-4692-89e1-3980949dddc2,P09231,0.75,0.85,B+
7c064d2a-a588-4bac-a238-5d041b096355,P09232,0.9,0.74,A
2496dfc0-6854-4d40-9d7b-3aaf80846cfa,P09233,0.88,0.73,B+
13d44a55-7591-4de0-854d-e2f258444489,P09234,0.81,0.85,A
9599003b-4e53-46b9-a968-bdd06c283ebe,P09235,0.76,0.8,C
433fbd31-817f-441b-8a37-ce86fb8ee248,P09236,0.87,0.71,A+
d43a1a49-6ac1-4841-ace8-0b295a715b51,P09237,0.86,0.94,B
84d999a9-e3df-4984-a099-809310dccb4a,P09238,0.8,0.75,A
7475a747-9366-45a0-8880-c417996cf7bc,P09239,0.94,0.78,C
18822b66-e92a-41f2-b681-0b0c1ec86a7d,P09240,0.88,0.7,A+
890addf4-e50b-421a-b77a-95d26663293b,P09241,0.91,0.94,A+
3f366b25-da55-40cd-8c0a-831163d2cabc,P09242,0.89,0.8,A
0679930b-c0f7-4ce5-b203-e85e2a25fb66,P09243,0.93,0.74,A
4c1e12c1-e1fb-4dc7-8274-bb65571c4784,P09244,0.88,0.74,C
42c6e0ae-d3c1-42af-bd7b-ce8b83ac8583,P09245,0.88,0.91,A+
793569eb-5261-407e-bfe0-62a04d7ebee2,P09246,0.73,0.76,B
7c30882c-8781-4dc9-aad3-c239fc8464db,P09247,0.86,0.8,A+
59a1f2eb-52eb-4c90-91a3-2c3c5cfebcda,P09248,0.94,0.93,B
9f0ff108-299f-46a7-b144-d9ad5d912516,P09249,0.81,0.71,A
36b0cdff-19bc-409a-b73e-ec20aa9ceff0,P09250,0.86,0.93,B
c69c84f6-30f7-4b9d-a591-17a77f1f8802,P09251,0.91,0.72,C
c7a038d5-b336-4862-ab98-b771cb81875c,P09252,0.77,0.75,A+
a29d0302-6193-4ef3-abbc-19f39ceec13b,P09253,0.77,0.72,C
a6272275-966f-4a1e-b116-47d8b3ab9915,P09254,0.86,0.72,A
47eb5a63-60ed-4ff5-b932-411320116b5c,P09255,0.76,0.73,C
9c8f4ba4-dc3b-4081-ad6a-4cf121d5082d,P09256,0.75,0.77,B+
6486a19b-e870-4fc9-af78-e8e0bb4f5f87,P09257,0.75,0.88,B
044d1951-96b4-4fb5-bcef-1a8b7c98a14f,P09258,0.84,0.84,A
eabfa246-392e-4039-85e6-a1ab5c1ff9da,P09259,0.71,0.78,A
8d9bcce3-0102-450f-b30d-3f09b20f5f2c,P09260,0.82,0.77,A
546d5b6d-a361-498c-a787-6ea26e7e7a2f,P09261,0.82,0.79,A+
3dd10275-dbd6-4a98-88dd-6fd67be1c552,P09262,0.74,0.9,C
3bfdb6ae-8c1b-4906-8125-00f4162b566e,P09263,0.94,0.9,C
cb2e00dd-6722-4210-a690-d4ec7417c781,P09264,0.74,0.94,B+
8e9096c1-c1d7-4acf-a6c0-5c970d434ca1,P09265,0.84,0.9,A+
9c9e547b-722f-4bfd-aa43-ad25e524edd0,P09266,0.85,0.76,B
acaf51a5-163f-4127-aa86-a2a61bb38bae,P09267,0.8,0.88,B
7e7e2902-3de0-427b-9f2f-5de2d3247008,P09268,0.79,0.93,B+
172fb45c-3f9c-4dbe-8170-6c32b6090233,P09269,0.78,0.76,B+
fad4384d-69d9-4237-869f-3b77c67f5297,P09270,0.8,0.81,A+
daab1452-ca2c-4937-8604-19677649783e,P09271,0.78,0.7,A+
5e0bb128-4168-4f9a-8deb-1c02cc41e8bd,P09272,0.7,0.8,B+
cbac2f81-8cf0-46de-920a-27eaa2ea272a,P09273,0.72,0.73,A+
10446422-7696-4781-9c62-dd74fae40d5a,P09274,0.81,0.81,A
186017b4-5ef0-40aa-b3c5-4000df3caf09,P09275,0.78,0.91,C
4275a672-3258-44b9-a695-f07ec3f33732,P09276,0.78,0.79,B+
b7b46997-83e8-41b0-b9e0-d253b18282d6,P09277,0.91,0.89,A
3ddb090a-2f98-48bb-8d3d-b3d31ab119dd,P09278,0.89,0.74,A+
b8a4c8d3-42fb-4d88-b32b-9492d8899130,P09279,0.85,0.73,C
afbc01c2-6b34-4edc-be33-f0110aae73c1,P09280,0.73,0.7,B+
f1f28f76-1eb5-4fb2-a358-8585048f254c,P09281,0.73,0.92,A
097a748c-aa95-437a-a3b6-e85a7c1367fc,P09282,0.8,0.89,A+
03801a18-b81c-4569-80e7-b247710ed3f5,P09283,0.87,0.81,A
dc8f9926-1927-4633-9ebd-728865d2ce52,P09284,0.78,0.85,A
683eeb85-2048-4225-bcec-0abb8c11defb,P09285,0.94,0.82,A
b6df2f68-7853-4b36-9e9b-0b473e663a38,P09286,0.86,0.93,B+
44d8eacc-6cb9-4c20-bdb3-cd14b048a132,P09287,0.9,0.83,A
31d27053-46a2-416c-994d-7bcaae149dfa,P09288,0.7,0.89,B+
54ffa0ae-3a60-4d56-bd72-2103e70a8a5c,P09289,0.74,0.83,B+
986cbd3a-39d4-4436-8429-bfc5538dd778,P09290,0.8,0.8,B
02885919-bdf5-4ec9-ab75-6e792d7719ab,P09291,0.71,0.86,B+
36f661ea-d893-4558-a4c0-83c775f20b77,P09292,0.95,0.81,A+
69fc08d5-f7dd-48c2-b866-b611ce999f58,P09293,0.84,0.89,A
a61a14c3-aecb-43ae-a92c-3953abedc8b8,P09294,0.8,0.93,C
cee862de-a8d2-44ca-8f3d-779c6f94cbbc,P09295,0.8,0.7,B+
16d9c25c-37ad-4c94-8428-3381e3ceff10,P09296,0.75,0.71,B
c60bb42f-312b-4e1e-bd08-a62318b4f149,P09297,0.86,0.89,A
c66f6e67-8805-4e79-b4a2-b880df625074,P09298,0.7,0.73,B+
477b6839-5adf-4cae-b8ef-a0004e43507b,P09299,0.75,0.76,C
3ba58781-b7bb-469a-9707-d25cf07348bd,P09300,0.73,0.81,A
eb5c7847-ae10-48b3-a48b-515a4738b679,P09301,0.85,0.92,A
cb360efe-0139-4069-9400-7c0444c05971,P09302,0.84,0.85,B+
03a8a64b-7be9-443f-9929-9095c7416d78,P09303,0.84,0.78,B+
16f17a8a-2c7b-4cd5-9828-647dc809ab7d,P09304,0.86,0.72,A+
ced8553b-cda2-4453-a111-9ee17de35d86,P09305,0.89,0.83,A
e3616693-f218-458e-95e4-b6941ea93522,P09306,0.77,0.95,B+
4e6b7aee-1688-47fd-9584-e376c08a78ae,P09307,0.73,0.83,B+
947be736-583e-422e-b21c-48025cfb1a30,P09308,0.91,0.75,A+
644a795c-51b0-41f4-97dc-e389468ab2ff,P09309,0.75,0.8,B
23365f20-2f73-44bb-a051-73892b2ffdce,P09310,0.8,0.93,A+
111839ae-f4d7-4907-8a9f-b06566577dff,P09311,0.91,0.84,A
c4e3f4f7-5053-4415-9990-2656e1ec0e65,P09312,0.9,0.7,C
0c2a24b6-de29-453d-bf23-97a99e5db142,P09313,0.79,0.74,B+
c9d693a4-a3bc-4cec-8c7f-dcba9ee3d78d,P09314,0.72,0.77,B
8fb6ea9e-5a0e-4a9b-8d3e-15aea169faf0,P09315,0.85,0.82,B+
eebd9ee6-ed01-4f32-b7db-0006da553dac,P09316,0.74,0.88,A+
fffca4d3-6848-4f26-8b99-84ebf42e50dd,P09317,0.83,0.82,B
5ee968c2-d4fa-4503-92d2-fb0c13399be0,P09318,0.78,0.82,B+
821dd4c0-1c55-455e-9157-21c199af93f9,P09319,0.71,0.95,B
9d7e6baa-3182-4bd8-9dc6-325d068da0ee,P09320,0.84,0.82,A
d1b8a193-6706-4db7-8c35-e59d8d2c7260,P09321,0.93,0.74,C
526bf709-e194-43f5-8896-8764c9a7894c,P09322,0.79,0.85,B+
daf997c0-f0eb-406d-b2f3-3be10d6fcc4f,P09323,0.86,0.74,B+
5af7c82b-3665-4840-93ba-48e693667dff,P09324,0.74,0.86,A
5cf7ee97-49e3-474d-a3ae-292c20f169da,P09325,0.84,0.77,C
4c4428c6-5116-48a5-9526-04cf6a10605c,P09326,0.81,0.8,A
0a7679ba-b176-418e-951e-628bebe1ef6a,P09327,0.78,0.84,B
9c75fa91-8232-483e-9aae-e975d89484ac,P09328,0.76,0.91,C
dc00e432-4d70-49d8-a21b-869bec2da4f3,P09329,0.81,0.88,A+
e0e3098e-ca09-43e6-9a8d-863f5aff8c5b,P09330,0.87,0.76,B
6738abdf-3c54-425a-832f-48a196a228fb,P09331,0.84,0.89,B
dfb30603-acb7-4966-a26e-45e0c49384e4,P09332,0.79,0.88,B
976d11c0-310e-4a5f-a024-c5859f88a634,P09333,0.82,0.72,C
7e952cd6-a65c-46d3-855a-737a4db724b3,P09334,0.92,0.77,B+
029f5429-1c32-431c-80f0-447116b7533e,P09335,0.87,0.77,B
bf08947a-fb0d-4d28-bd34-0e12523e7d34,P09336,0.85,0.78,B+
d449c969-1654-4918-ba22-94023c456131,P09337,0.75,0.75,A
082f8dd7-eefd-44e0-9ea5-5d7ef22fe395,P09338,0.73,0.76,B+
cba66adf-3a51-4e60-baea-68a068a73ee5,P09339,0.79,0.89,B
fedbd087-a306-47ca-927f-49f4d1c8cae0,P09340,0.72,0.91,C
59c6df56-14d7-4d24-a271-2b7b6c1e1abe,P09341,0.83,0.82,C
1c1af651-a95c-4941-8ef2-e6c834a247f3,P09342,0.87,0.75,C
636fccd3-808a-4302-8df5-85b7d171c884,P09343,0.71,0.72,B+
ed902bdc-13a5-471e-b263-2001b3285866,P09344,0.73,0.77,A+
0a7ed501-8d1d-4aad-875f-f9ccdae4bc10,P09345,0.72,0.89,B
58981b9c-dab7-4dd9-8193-617f81433770,P09346,0.87,0.91,A+
02bbd7ee-0213-4164-9e86-0b103718e4fb,P09347,0.72,0.89,C
715db544-b339-4f77-9ecf-da2977e6e215,P09348,0.87,0.92,B
74823342-bde5-4498-bbde-4328230bbcc4,P09349,0.79,0.75,A
6db21e15-e2ea-4324-a53f-1420565762d5,P09350,0.7,0.82,C
8568510a-8c00-4e82-8f54-67a79f01a69b,P09351,0.85,0.88,A
852ee4dd-b65e-40d6-b809-be88d2817ddc,P09352,0.85,0.93,A
3d35485e-9884-45ad-91cf-758c17993728,P09353,0.84,0.79,C
43ea6b53-01d1-415c-8d81-cbe67315d161,P09354,0.71,0.76,A
03b6a478-b85d-450e-820c-708da63f2d7e,P09355,0.89,0.86,A+
3e6a316d-e78a-4fdb-8890-98e1e2e2fd0b,P09356,0.77,0.89,A+
3f4c6a24-282a-405e-9ce7-b403131d9773,P09357,0.85,0.75,A
b20a4425-bd1e-487f-90a8-2f7b7e3685c2,P09358,0.88,0.84,B+
32a23a43-414c-4e33-b538-9abddc629ab6,P09359,0.76,0.94,A+
94bf28b2-29a3-4e9c-a283-0af4af8920ac,P09360,0.83,0.76,A
d1ddd14e-6a6c-4ac3-b83d-87b8ae836e56,P09361,0.93,0.82,C
9f2e4125-e468-4cf5-8152-0611ecf377ea,P09362,0.76,0.73,C
65e31fb4-1bad-4577-9d7e-c2d2ff24ec36,P09363,0.77,0.79,C
20dea4bf-bef9-4d47-a949-198b1abba6cd,P09364,0.77,0.89,B+
522cf480-9aca-4204-b394-bdfdcbc63d93,P09365,0.73,0.92,A
a1764802-85ff-42e3-aa32-8bf657cd3b3a,P09366,0.78,0.91,B+
930043d4-d409-4da2-bb48-c31cb4f718f8,P09367,0.76,0.84,A
cc00f9ca-3073-4689-9a37-e01bf3301c6f,P09368,0.74,0.75,C
990b9558-1049-41b2-851e-fb8480601e98,P09369,0.9,0.84,C
f76976ce-0391-4667-8e74-9141f5b7a830,P09370,0.93,0.94,A
e997ca47-142d-407d-9c81-b37530fee3d4,P09371,0.88,0.94,A
395add2b-1a89-4760-9533-7a44e5af9dce,P09372,0.77,0.73,B+
048cee5d-9f68-46ee-a928-531711dfed5a,P09373,0.92,0.87,A
e127457c-b01f-4289-9c57-3aaf970667d7,P09374,0.81,0.91,C
8df93881-5b1b-4722-ad29-4c14f7c1c66a,P09375,0.84,0.89,C
afb62bd3-6402-45d4-9c44-f1a258474eb2,P09376,0.88,0.74,A
2d025acd-50fa-4018-9aad-0cc28290c737,P09377,0.78,0.82,A
df45e382-12a1-499d-a006-ce0ef18b3989,P09378,0.91,0.87,A+
92fa2d48-7d88-4519-aaa9-11b6474ef4e8,P09379,0.83,0.77,C
53e71977-6068-490a-87af-2586f7588536,P09380,0.79,0.91,B
b3413635-6efb-40c5-9eb5-21861efced2a,P09381,0.71,0.73,B+
6896506e-859e-440a-bf30-1307613604b0,P09382,0.82,0.73,B
e4ec89b9-5be2-418f-a7ce-0264260ec109,P09383,0.75,0.74,B+
2d5258a6-cdbf-4283-b82d-7dbbe9f60751,P09384,0.94,0.71,A
aab5831a-d22a-4111-a02f-2e60b3d65cd3,P09385,0.71,0.78,A+
3a593367-85a2-4af9-a241-6e7e8f1ccf36,P09386,0.81,0.91,A
e51ba5d5-f208-499c-943a-817f96214f31,P09387,0.89,0.82,B
760a5c7f-71b1-4de5-8ee0-4a16eb4f5e07,P09388,0.92,0.72,A+
c18e4ce8-f727-4cb5-8429-a83c74d794da,P09389,0.89,0.77,B+
bca832ce-ac34-41f9-a19a-4ab2fa7b9745,P09390,0.85,0.92,B+
402b16ea-1880-49ce-a6bc-eaf13d69e675,P09391,0.82,0.76,B
1419d11d-29ea-46bd-8bb3-56e04bc59b3a,P09392,0.72,0.8,B
66c39b49-bbab-4cd8-b56f-e95eb1dd477f,P09393,0.77,0.72,A+
2c6d5124-e34b-42f2-ad14-ab71d2ce4070,P09394,0.89,0.75,B
cdabc62c-7d5c-4f57-8680-88fd6acf7e40,P09395,0.73,0.85,A
e25d5855-46b4-4654-a3ec-fbe278cde164,P09396,0.71,0.8,B+
eb996238-2e3e-4aa8-90f9-74317eb2718c,P09397,0.79,0.84,A+
91814227-1388-4bee-ad39-ad2ff939d1c8,P09398,0.95,0.83,C
1bdd06b2-2c48-48ac-9f3d-3080070c625f,P09399,0.8,0.91,C
a426a58e-d653-4c65-8182-438e4c973064,P09400,0.92,0.77,B+
25e41423-919c-46be-a86b-f866eab2238a,P09401,0.79,0.81,C
bb788406-f573-4cea-981e-7183d9a7f2d1,P09402,0.73,0.78,A
8611204a-a4dd-4745-a316-4af5853a4d29,P09403,0.83,0.86,A
86ffbbd1-9beb-4ef3-8813-c8604e63caf0,P09404,0.88,0.88,A+
0cde753c-5e36-43ce-a399-316885f5a5ad,P09405,0.75,0.7,C
582c1715-eb84-4039-96cc-4c284e23ca14,P09406,0.74,0.9,A
04179d37-5bec-4116-a914-2d1ec7dd8bf7,P09407,0.82,0.94,B+
31d49d9d-d127-4b09-abf9-e123bcbaa8e7,P09408,0.88,0.94,B+
437900e3-c43a-475b-b74c-9e28f83c82ee,P09409,0.95,0.81,C
6177ff2e-d20c-4853-bc93-2a82e22ecbbb,P09410,0.92,0.91,A
d886aa30-ef6f-4b9b-b7c7-0f2d4c7192cd,P09411,0.88,0.87,C
f12e3204-1469-40fd-aef4-24946a7a18ac,P09412,0.77,0.9,B
2baf5eab-de34-4c83-8cd4-04c075aa480d,P09413,0.92,0.79,C
53da1962-0a66-4731-ba7c-0e4c095a820d,P09414,0.86,0.79,A
ae904b03-2273-4a34-869f-cc08ee083959,P09415,0.76,0.94,C
b0a8e19b-3c7f-4f38-9ade-4b49460b0f85,P09416,0.85,0.84,A
303479ff-5f8a-4a73-bdd7-52d46503838f,P09417,0.72,0.71,B
f19a8f62-24b2-45ae-8965-bb42baa643f7,P09418,0.71,0.71,A+
4a18d6ea-0218-44bb-b2a2-d5c749235b03,P09419,0.87,0.75,B
2b5681de-523c-4f78-a85d-995b73baa2c3,P09420,0.83,0.89,C
43a83f31-149d-4bc3-9752-2cf67393a897,P09421,0.79,0.83,B
61a63bc3-ed8b-43f5-9708-545698e0b001,P09422,0.84,0.77,A+
346601c3-1c02-41a8-bd8d-e9bda76a466d,P09423,0.84,0.88,A+
6e448310-9788-4a3f-bda6-a0041ecbb1b3,P09424,0.82,0.89,A
2fe9a719-e263-4046-9f52-627c7e52f3b3,P09425,0.75,0.93,A
abc7e972-5383-4161-8315-43a6974636ae,P09426,0.93,0.77,C
3fd6a334-1a1e-42f3-8940-47626cdcaa65,P09427,0.9,0.83,A+
381738fc-97c1-4952-9298-b33d133121bf,P09428,0.81,0.9,A+
5beacb94-5409-4617-8e33-3e4524705f13,P09429,0.91,0.82,B
9005da6b-6641-4b6e-929d-42c2b5cab159,P09430,0.91,0.82,C
a3a76bac-d209-481d-aa0a-54dac58ec101,P09431,0.81,0.9,A
ded03f03-a1fc-4dce-b0ae-271c62043042,P09432,0.86,0.84,B
be8e31da-2c86-452e-875f-a754d288a959,P09433,0.75,0.85,B+
2f023cbd-65fc-4d01-a019-e30457c2161d,P09434,0.76,0.89,B
f211fe6e-3e46-4b18-97c2-9c54ca0b657b,P09435,0.79,0.89,C
9f036a03-8caf-4ea8-9290-798fb5a4f1ec,P09436,0.81,0.93,A
15ccbbc9-84b5-4ff9-865d-0b30ef7c27c5,P09437,0.84,0.83,A
ae024070-f3d2-4b03-8da8-22bf818e94f8,P09438,0.8,0.8,B
29e459ae-ef2e-42d2-ac58-0f3d4cca9c49,P09439,0.85,0.87,C
7ba84bc9-756d-492d-8f86-c6eb05224d65,P09440,0.91,0.86,B+
b667c208-dda4-4819-a058-a59ded42044f,P09441,0.92,0.71,B
ec03981d-359c-4e69-a00c-e1645618b26a,P09442,0.84,0.75,A+
ec6d533e-c91c-48b6-ab35-7ab4da9fc019,P09443,0.85,0.85,C
9f8a1942-fda5-4ac7-80bb-5d98c9f4c36b,P09444,0.78,0.95,C
bad0744e-5554-403f-8454-8dfc225aae16,P09445,0.78,0.9,B
3aee5bea-64cc-4b8a-8a72-8512e4733fa7,P09446,0.91,0.94,C
c1162ee4-3346-4409-8a0c-b1503f828b98,P09447,0.93,0.8,A
4dae7b08-db38-4b8a-a133-945618540fbc,P09448,0.88,0.82,A+
7323f35d-ad8f-4f89-8e10-3f31cc4ebde2,P09449,0.88,0.76,B+
dd83c33f-53c8-4981-8e4d-68476464c099,P09450,0.95,0.86,A
a6c7930e-4599-4b3b-959c-358464ab9ed6,P09451,0.91,0.86,B
0a34ee80-3b2b-431d-986d-05c74c18d86b,P09452,0.93,0.93,B+
1d061e7e-1803-4dd7-a5e0-0c9ed975959b,P09453,0.7,0.86,A+
3a9e1558-8d15-46c3-99a4-ad602414106d,P09454,0.95,0.93,A+
22e65e1c-aa05-4d0d-990a-981e1185b9eb,P09455,0.76,0.75,B+
8618c59c-a7b1-4b3f-8de1-56f967f5b0c1,P09456,0.79,0.76,B+
94012f64-19ec-4d7d-b97f-04a1e4d292c9,P09457,0.74,0.81,C
971d644a-4b0a-4b37-8759-8d4ff210a76d,P09458,0.94,0.79,A
ba711c9b-2150-4732-89d8-69fa53ce3226,P09459,0.92,0.9,C
a7e916c7-1ece-4d5a-a6b4-a74e8aaa41a5,P09460,0.74,0.77,C
34cfbdf8-5c76-4c42-abb4-7dfae1c2f611,P09461,0.8,0.75,B
66f43745-c9b2-44ee-a2c2-52a03b06bd99,P09462,0.73,0.72,A+
8a4665a6-6723-4fab-9dd8-4bb3a5bbdf24,P09463,0.91,0.85,B
f8c71e59-5548-4e0d-b8d8-d8bc5a7fed25,P09464,0.75,0.82,B
a21beb0a-d8bd-42b2-9be7-542fedad2897,P09465,0.84,0.78,B+
b3d4e8da-e2b5-4eed-a70e-ea3b7d5df374,P09466,0.72,0.76,B
f9eee004-a3db-462e-b70a-4c73c69136fe,P09467,0.85,0.72,A
60a1b1b4-d9fb-414a-9bef-f85751f06bb0,P09468,0.72,0.72,A
89dc4f2b-9954-43b6-b8ad-adb903d2702b,P09469,0.79,0.78,A
5c0ecde8-7c05-4fc1-a84c-68f463025d05,P09470,0.75,0.77,C
572d9a5a-0f1e-4c49-8e87-ee2c99c7c0d2,P09471,0.89,0.77,B
5c315792-a608-4a33-a330-de6a00117bd0,P09472,0.76,0.86,C
